trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
5,3080,3090000,6841,0.149199,0.103043,0.322771,
5,3090,3100000,6864,0.149393,0.103010,0.322771,
5,3100,3110000,6887,0.149618,0.102973,0.322771,
5,3110,3120000,6910,0.149785,0.102958,0.322771,
5,3120,3130000,6928,0.150003,0.102934,0.322771,
5,3130,3140000,6950,0.150240,0.102875,0.322771,
5,3140,3150000,6973,0.150410,0.102861,0.322771,
5,3150,3160000,6993,0.150599,0.102844,0.322771,
5,3160,3170000,7016,0.150831,0.102812,0.322771,
5,3170,3180000,7039,0.151057,0.102771,0.322771,
5,3180,3190000,7061,0.151226,0.102753,0.322771,
5,3190,3200000,7085,0.151390,0.102761,0.322771,
5,3200,3210000,7107,0.151574,0.102735,0.322771,
5,3210,3220000,7131,0.151746,0.102709,0.322771,
5,3220,3230000,7153,0.151906,0.102706,0.322771,
5,3230,3240000,7173,0.152117,0.102673,0.322771,
5,3240,3250000,7197,0.152329,0.102632,0.322771,
5,3250,3260000,7223,0.152570,0.102571,0.322771,
5,3260,3270000,7248,0.152819,0.102516,0.322771,
5,3270,3280000,7274,0.152929,0.102514,0.322771,
5,3280,3290000,7303,0.153073,0.102520,0.322771,
5,3290,3300000,7330,0.153244,0.102493,0.322771,
5,3300,3310000,7355,0.153436,0.102455,0.322771,
5,3310,3320000,7383,0.153588,0.102453,0.322771,
5,3320,3330000,7405,0.153705,0.102450,0.322771,
5,3330,3340000,7423,0.153828,0.102448,0.322771,
5,3340,3350000,7445,0.153944,0.102451,0.322771,
5,3350,3360000,7470,0.154128,0.102447,0.332444,
5,3360,3370000,7495,0.154310,0.102432,0.332444,
5,3370,3380000,7514,0.154459,0.102419,0.332444,
5,3380,3390000,7532,0.154632,0.102372,0.332444,
5,3390,3400000,7558,0.154825,0.102351,0.332444,
5,3400,3410000,7582,0.155000,0.102326,0.332444,
5,3410,3420000,7602,0.155182,0.102302,0.332444,
5,3420,3430000,7624,0.155281,0.102312,0.332444,
5,3430,3440000,7651,0.155397,0.102319,0.332444,
5,3440,3450000,7674,0.155540,0.102301,0.332444,
5,3450,3460000,7700,0.155695,0.102271,0.332444,
5,3460,3470000,7724,0.155887,0.102233,0.332444,
5,3470,3480000,7744,0.156099,0.102184,0.332444,
5,3480,3490000,7766,0.156227,0.102173,0.332444,
5,3490,3500000,7790,0.156391,0.102166,0.332444,
5,3500,3510000,7809,0.156577,0.102134,0.332444,
5,3510,3520000,7831,0.156724,0.102133,0.332444,
5,3520,3530000,7853,0.156865,0.102116,0.332444,
5,3530,3540000,7872,0.157049,0.102074,0.332444,
5,3540,3550000,7891,0.157251,0.102026,0.332444,
5,3550,3560000,7912,0.157403,0.102018,0.332444,
5,3560,3570000,7934,0.157549,0.102006,0.332444,
5,3570,3580000,7956,0.157743,0.101982,0.332444,
5,3580,3590000,7978,0.157871,0.101974,0.332444,
5,3590,3600000,8006,0.158000,0.101949,0.332444,
5,3600,3610000,8028,0.158136,0.101934,0.332444,
5,3610,3620000,8048,0.158294,0.101920,0.332444,
5,3620,3630000,8072,0.158404,0.101918,0.332444,
5,3630,3640000,8096,0.158508,0.101905,0.332444,
5,3640,3650000,8119,0.158720,0.101849,0.332444,
5,3650,3660000,8142,0.158886,0.101825,0.332444,
5,3660,3670000,8160,0.158956,0.101823,0.332444,
5,3670,3680000,8184,0.159103,0.101809,0.332444,
5,3680,3690000,8206,0.159313,0.101770,0.332444,
5,3690,3700000,8227,0.159425,0.101764,0.332444,
5,3700,3710000,8247,0.159622,0.101734,0.332444,
5,3710,3720000,8273,0.159682,0.101757,0.332444,
5,3720,3730000,8293,0.159920,0.101689,0.332444,
5,3730,3740000,8321,0.160051,0.101674,0.332444,
5,3740,3750000,8347,0.160208,0.101648,0.332444,
5,3750,3760000,8365,0.160428,0.101583,0.332444,
5,3760,3770000,8387,0.160578,0.101567,0.332444,
5,3770,3780000,8408,0.160770,0.101522,0.332444,
5,3780,3790000,8432,0.160897,0.101509,0.332444,
5,3790,3800000,8453,0.161064,0.101465,0.332444,
5,3800,3810000,8474,0.161214,0.101451,0.332444,
5,3810,3820000,8499,0.161367,0.101420,0.332444,
5,3820,3830000,8522,0.161521,0.101391,0.332444,
5,3830,3840000,8546,0.161626,0.101392,0.332444,
5,3840,3850000,8570,0.161813,0.101348,0.332444,
5,3850,3860000,8591,0.161980,0.101311,0.332444,
5,3860,3870000,8613,0.162144,0.101277,0.332444,
5,3870,3880000,8634,0.162358,0.101215,0.332444,
5,3880,3890000,8653,0.162531,0.101183,0.332444,
5,3890,3900000,8673,0.162724,0.101131,0.332444,
5,3900,3910000,8695,0.162889,0.101090,0.332444,
5,3910,3920000,8717,0.163094,0.101021,0.332444,
5,3920,3930000,8738,0.163202,0.101014,0.332444,
5,3930,3940000,8757,0.163404,0.100949,0.332444,
5,3940,3950000,8779,0.163600,0.100937,0.338845,
5,3950,3960000,8800,0.163792,0.100899,0.338845,
5,3960,3970000,8820,0.164009,0.100836,0.338845,
5,3970,3980000,8842,0.164229,0.100767,0.338845,
5,3980,3990000,8867,0.164349,0.100760,0.338845,
5,3990,4000000,8888,0.164437,0.100741,0.338845,
5,4000,4010000,8914,0.164548,0.100729,0.338845,
5,4010,4020000,8935,0.164744,0.100683,0.338845,
5,4020,4030000,8955,0.164806,0.100703,0.338845,
5,4030,4040000,8975,0.164963,0.100669,0.338845,
5,4040,4050000,9000,0.165109,0.100652,0.338845,
5,4050,4060000,9019,0.165257,0.100621,0.338845,
5,4060,4070000,9042,0.165463,0.100555,0.338845,
5,4070,4080000,9066,0.165583,0.100537,0.338845,
5,4080,4090000,9093,0.165710,0.100522,0.338845,
5,4090,4100000,9115,0.165887,0.100475,0.338845,
5,4100,4110000,9140,0.166101,0.100404,0.338845,
5,4110,4120000,9164,0.166336,0.100326,0.338845,
5,4120,4130000,9183,0.166543,0.100246,0.338845,
5,4130,4140000,9203,0.166684,0.100224,0.338845,
5,4140,4150000,9226,0.166864,0.100180,0.338845,
5,4150,4160000,9247,0.167050,0.100125,0.338845,
5,4160,4170000,9268,0.167224,0.100092,0.338845,
5,4170,4180000,9294,0.167298,0.100107,0.338845,
5,4180,4190000,9321,0.167449,0.100066,0.338845,
5,4190,4200000,9346,0.167638,0.100001,0.338845,
5,4200,4210000,9371,0.167759,0.099987,0.338845,
5,4210,4220000,9392,0.167888,0.099964,0.338845,
5,4220,4230000,9416,0.168064,0.099908,0.338845,
5,4230,4240000,9437,0.168164,0.099914,0.338845,
5,4240,4250000,9462,0.168326,0.099864,0.338845,
5,4250,4260000,9488,0.168487,0.099816,0.338845,
5,4260,4270000,9508,0.168675,0.099746,0.338845,
5,4270,4280000,9528,0.168835,0.099677,0.338845,
5,4280,4290000,9549,0.168968,0.099646,0.338845,
5,4290,4300000,9572,0.169182,0.099566,0.338845,
5,4300,4310000,9592,0.169295,0.099539,0.338845,
5,4310,4320000,9624,0.169402,0.099519,0.338845,
5,4320,4330000,9648,0.169562,0.099474,0.338845,
5,4330,4340000,9667,0.169725,0.099414,0.338845,
5,4340,4350000,9688,0.169893,0.099378,0.338845,
5,4350,4360000,9712,0.170061,0.099323,0.338845,
5,4360,4370000,9738,0.170236,0.099280,0.338845,
5,4370,4380000,9760,0.170373,0.099230,0.338845,
5,4380,4390000,9783,0.170552,0.099177,0.338845,
5,4390,4400000,9805,0.170698,0.099132,0.338845,
5,4400,4410000,9832,0.170804,0.099120,0.338845,
5,4410,4420000,9855,0.170962,0.099056,0.338845,
5,4420,4430000,9879,0.171100,0.099022,0.338845,
5,4430,4440000,9904,0.171210,0.098981,0.338845,
5,4440,4450000,9928,0.171393,0.098924,0.338845,
5,4450,4460000,9949,0.171474,0.098920,0.338845,
5,4460,4470000,9972,0.171710,0.098831,0.338845,
5,4470,4480000,9992,0.171915,0.098768,0.338845,
5,4480,4490000,10016,0.172032,0.098732,0.338845,
5,4490,4500000,10040,0.172241,0.098663,0.338845,
5,4500,4510000,10065,0.172387,0.098612,0.338845,
5,4510,4520000,10084,0.172587,0.098515,0.338845,
5,4520,4530000,10108,0.172709,0.098491,0.338845,
5,4530,4540000,10129,0.172809,0.098465,0.338845,
5,4540,4550000,10151,0.172936,0.098437,0.338845,
5,4550,4560000,10174,0.173072,0.098401,0.338845,
5,4560,4570000,10198,0.173183,0.098396,0.371572,
5,4570,4580000,10222,0.173271,0.098385,0.371572,
5,4580,4590000,10244,0.173467,0.098316,0.371572,
5,4590,4600000,10264,0.173649,0.098244,0.371572,
5,4600,4610000,10288,0.173760,0.098227,0.371572,
5,4610,4620000,10311,0.173919,0.098179,0.371572,
5,4620,4630000,10332,0.174049,0.098142,0.371572,
5,4630,4640000,10353,0.174121,0.098140,0.371572,
5,4640,4650000,10374,0.174199,0.098143,0.371572,
5,4650,4660000,10394,0.174358,0.098090,0.371572,
5,4660,4670000,10418,0.174438,0.098088,0.371572,
5,4670,4680000,10441,0.174548,0.098060,0.371572,
5,4680,4690000,10463,0.174694,0.098006,0.371572,
5,4690,4700000,10489,0.174818,0.097992,0.371572,
5,4700,4710000,10512,0.175058,0.097878,0.371572,
5,4710,4720000,10535,0.175249,0.097821,0.371572,
5,4720,4730000,10555,0.175336,0.097806,0.371572,
5,4730,4740000,10576,0.175494,0.097754,0.371572,
5,4740,4750000,10599,0.175641,0.097709,0.371572,
5,4750,4760000,10621,0.175820,0.097634,0.371572,
5,4760,4770000,10640,0.175941,0.097612,0.371572,
5,4770,4780000,10662,0.176054,0.097586,0.371572,
5,4780,4790000,10685,0.176227,0.097534,0.371572,
5,4790,4800000,10708,0.176350,0.097490,0.371572,
5,4800,4810000,10731,0.176503,0.097440,0.371572,
5,4810,4820000,10756,0.176597,0.097413,0.371572,
5,4820,4830000,10785,0.176736,0.097363,0.371572,
5,4830,4840000,10807,0.176864,0.097325,0.371572,
5,4840,4850000,10832,0.176959,0.097298,0.371572,
5,4850,4860000,10855,0.177119,0.097248,0.371572,
5,4860,4870000,10875,0.177261,0.097203,0.371572,
5,4870,4880000,10895,0.177390,0.097171,0.371572,
5,4880,4890000,10922,0.177575,0.097095,0.371572,
5,4890,4900000,10944,0.177672,0.097092,0.371572,
5,4900,4910000,10963,0.177780,0.097067,0.371572,
5,4910,4920000,10984,0.177960,0.097010,0.371572,
5,4920,4930000,11005,0.178132,0.096946,0.371572,
5,4930,4940000,11031,0.178284,0.096879,0.371572,
5,4940,4950000,11055,0.178428,0.096837,0.371572,
5,4950,4960000,11076,0.178582,0.096766,0.371572,
5,4960,4970000,11097,0.178713,0.096719,0.371572,
5,4970,4980000,11124,0.178831,0.096696,0.371572,
5,4980,4990000,11149,0.178960,0.096647,0.371572,
5,4990,5000000,11174,0.179089,0.096599,0.371572,
5,5000,5010000,11199,0.179295,0.096545,0.371572,
5,5010,5020000,11222,0.179466,0.096469,0.371572,
5,5020,5030000,11246,0.179550,0.096453,0.371572,
5,5030,5040000,11269,0.179656,0.096433,0.371572,
5,5040,5050000,11294,0.179758,0.096401,0.371572,
5,5050,5060000,11319,0.179915,0.096316,0.371572,
