trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
1,2030,2040000,4533,0.204360,0.164715,0.518384,
1,2040,2050000,4553,0.204657,0.164753,0.518384,
1,2050,2060000,4576,0.204912,0.164768,0.518384,
1,2060,2070000,4595,0.205279,0.164799,0.518384,
1,2070,2080000,4616,0.205724,0.164799,0.518384,
1,2080,2090000,4642,0.206153,0.164798,0.518384,
1,2090,2100000,4666,0.206476,0.164808,0.518384,
1,2100,2110000,4689,0.206867,0.164854,0.518384,
1,2110,2120000,4714,0.207185,0.164872,0.518384,
1,2120,2130000,4735,0.207574,0.164860,0.518384,
1,2130,2140000,4756,0.207948,0.164848,0.518384,
1,2140,2150000,4780,0.208398,0.164827,0.518384,
1,2150,2160000,4806,0.208778,0.164825,0.518384,
1,2160,2170000,4829,0.209105,0.164854,0.518384,
1,2170,2180000,4852,0.209392,0.164856,0.518384,
1,2180,2190000,4877,0.209802,0.164862,0.518384,
1,2190,2200000,4902,0.210086,0.164856,0.518384,
1,2200,2210000,4928,0.210349,0.164898,0.518384,
1,2210,2220000,4952,0.210782,0.164890,0.518384,
1,2220,2230000,4973,0.211179,0.164894,0.518384,
1,2230,2240000,5000,0.211549,0.164889,0.518384,
1,2240,2250000,5025,0.211880,0.164902,0.518384,
1,2250,2260000,5047,0.212180,0.164914,0.518384,
1,2260,2270000,5067,0.212532,0.164950,0.518384,
1,2270,2280000,5089,0.212813,0.164985,0.518384,
1,2280,2290000,5108,0.212946,0.165008,0.518384,
1,2290,2300000,5128,0.213178,0.165001,0.518384,
1,2300,2310000,5151,0.213517,0.165006,0.518384,
1,2310,2320000,5184,0.213775,0.165046,0.518384,
1,2320,2330000,5207,0.214058,0.165053,0.518384,
1,2330,2340000,5230,0.214443,0.165061,0.518384,
1,2340,2350000,5250,0.214817,0.165039,0.518384,
1,2350,2360000,5276,0.215153,0.165057,0.518384,
1,2360,2370000,5304,0.215482,0.165054,0.518384,
1,2370,2380000,5331,0.215644,0.165081,0.518384,
1,2380,2390000,5353,0.215934,0.165090,0.518384,
1,2390,2400000,5382,0.216255,0.165085,0.518384,
1,2400,2410000,5408,0.216610,0.165088,0.518384,
1,2410,2420000,5435,0.216849,0.165097,0.518384,
1,2420,2430000,5463,0.217234,0.165091,0.518384,
1,2430,2440000,5490,0.217573,0.165098,0.518384,
1,2440,2450000,5510,0.217851,0.165098,0.518384,
1,2450,2460000,5531,0.218095,0.165089,0.518384,
1,2460,2470000,5555,0.218430,0.165074,0.518384,
1,2470,2480000,5574,0.218655,0.165087,0.518384,
1,2480,2490000,5593,0.219044,0.165061,0.518384,
1,2490,2500000,5614,0.219482,0.165002,0.518384,
1,2500,2510000,5639,0.219859,0.164970,0.518384,
1,2510,2520000,5659,0.220208,0.164971,0.518384,
1,2520,2530000,5680,0.220529,0.164993,0.518384,
1,2530,2540000,5701,0.220877,0.164969,0.518384,
1,2540,2550000,5725,0.221251,0.164939,0.518384,
1,2550,2560000,5750,0.221666,0.164932,0.518384,
1,2560,2570000,5768,0.221972,0.164922,0.518384,
1,2570,2580000,5791,0.222166,0.164971,0.518384,
1,2580,2590000,5813,0.222520,0.164970,0.518384,
1,2590,2600000,5832,0.222843,0.164953,0.518384,
1,2600,2610000,5854,0.223229,0.164926,0.520319,
1,2610,2620000,5878,0.223573,0.164910,0.520319,
1,2620,2630000,5896,0.223926,0.164897,0.520319,
1,2630,2640000,5925,0.224233,0.164889,0.520319,
1,2640,2650000,5947,0.224567,0.164887,0.520319,
1,2650,2660000,5967,0.224912,0.164873,0.520319,
1,2660,2670000,5989,0.225222,0.164871,0.520319,
1,2670,2680000,6010,0.225442,0.164873,0.520319,
1,2680,2690000,6031,0.225874,0.164858,0.520319,
1,2690,2700000,6058,0.226295,0.164808,0.520319,
1,2700,2710000,6077,0.226651,0.164790,0.520319,
1,2710,2720000,6100,0.226999,0.164756,0.520319,
1,2720,2730000,6123,0.227403,0.164744,0.520319,
1,2730,2740000,6145,0.227658,0.164733,0.520319,
1,2740,2750000,6162,0.227946,0.164703,0.520319,
1,2750,2760000,6182,0.228253,0.164699,0.520319,
1,2760,2770000,6200,0.228605,0.164665,0.520319,
1,2770,2780000,6221,0.228854,0.164678,0.520319,
1,2780,2790000,6247,0.229249,0.164606,0.520319,
1,2790,2800000,6274,0.229563,0.164588,0.520319,
1,2800,2810000,6293,0.229962,0.164528,0.520319,
1,2810,2820000,6314,0.230267,0.164519,0.520319,
1,2820,2830000,6343,0.230614,0.164488,0.520319,
1,2830,2840000,6370,0.230900,0.164460,0.520319,
1,2840,2850000,6396,0.231201,0.164431,0.520319,
1,2850,2860000,6422,0.231466,0.164408,0.520319,
1,2860,2870000,6443,0.231793,0.164389,0.520319,
1,2870,2880000,6468,0.232262,0.164317,0.520319,
1,2880,2890000,6489,0.232488,0.164300,0.520319,
1,2890,2900000,6507,0.232867,0.164264,0.520319,
1,2900,2910000,6534,0.233099,0.164279,0.520319,
1,2910,2920000,6558,0.233386,0.164263,0.520319,
1,2920,2930000,6577,0.233643,0.164250,0.520319,
1,2930,2940000,6604,0.233900,0.164220,0.520319,
1,2940,2950000,6630,0.234192,0.164213,0.520319,
1,2950,2960000,6654,0.234552,0.164158,0.520319,
1,2960,2970000,6677,0.234933,0.164100,0.520319,
1,2970,2980000,6705,0.235230,0.164082,0.520319,
1,2980,2990000,6724,0.235535,0.164045,0.520319,
1,2990,3000000,6748,0.235751,0.164062,0.520319,
1,3000,3010000,6771,0.236047,0.164030,0.520319,
1,3010,3020000,6792,0.236463,0.163962,0.520319,
1,3020,3030000,6812,0.236721,0.163936,0.520319,
1,3030,3040000,6838,0.236940,0.163947,0.520319,
1,3040,3050000,6858,0.237180,0.163913,0.520319,
1,3050,3060000,6879,0.237430,0.163865,0.520319,
1,3060,3070000,6903,0.237616,0.163861,0.520319,
1,3070,3080000,6928,0.237972,0.163801,0.520319,
1,3080,3090000,6950,0.238380,0.163749,0.520319,
1,3090,3100000,6971,0.238714,0.163719,0.520319,
1,3100,3110000,6994,0.238995,0.163678,0.520319,
1,3110,3120000,7020,0.239202,0.163681,0.520319,
1,3120,3130000,7044,0.239602,0.163648,0.520319,
1,3130,3140000,7070,0.239789,0.163640,0.520319,
1,3140,3150000,7092,0.240108,0.163591,0.520319,
1,3150,3160000,7111,0.240292,0.163576,0.520319,
1,3160,3170000,7131,0.240747,0.163488,0.520319,
1,3170,3180000,7155,0.240889,0.163489,0.520319,
1,3180,3190000,7180,0.241180,0.163471,0.520319,
1,3190,3200000,7200,0.241456,0.163427,0.520319,
1,3200,3210000,7222,0.241688,0.163372,0.520319,
1,3210,3220000,7240,0.241920,0.163358,0.520319,
1,3220,3230000,7260,0.242304,0.163291,0.520319,
1,3230,3240000,7282,0.242594,0.163245,0.520319,
1,3240,3250000,7303,0.242833,0.163251,0.520319,
1,3250,3260000,7323,0.243150,0.163190,0.520319,
1,3260,3270000,7349,0.243426,0.163145,0.520319,
1,3270,3280000,7372,0.243719,0.163086,0.520319,
1,3280,3290000,7394,0.244008,0.163023,0.520319,
1,3290,3300000,7418,0.244188,0.163012,0.520319,
1,3300,3310000,7438,0.244505,0.162976,0.520319,
1,3310,3320000,7458,0.244709,0.162963,0.520319,
1,3320,3330000,7479,0.244993,0.162901,0.520319,
1,3330,3340000,7507,0.245267,0.162867,0.520319,
1,3340,3350000,7529,0.245547,0.162827,0.520319,
1,3350,3360000,7551,0.245737,0.162806,0.520319,
1,3360,3370000,7575,0.246139,0.162723,0.520319,
1,3370,3380000,7599,0.246366,0.162681,0.520319,
1,3380,3390000,7620,0.246786,0.162569,0.520319,
1,3390,3400000,7647,0.247080,0.162498,0.520319,
1,3400,3410000,7678,0.247247,0.162491,0.520319,
1,3410,3420000,7701,0.247635,0.162444,0.520319,
1,3420,3430000,7722,0.247814,0.162430,0.520319,
1,3430,3440000,7748,0.248128,0.162381,0.520319,
1,3440,3450000,7769,0.248368,0.162342,0.520319,
1,3450,3460000,7788,0.248506,0.162355,0.520319,
1,3460,3470000,7813,0.248794,0.162314,0.520319,
1,3470,3480000,7843,0.248975,0.162296,0.520319,
1,3480,3490000,7867,0.249243,0.162245,0.520319,
1,3490,3500000,7894,0.249558,0.162207,0.520319,
1,3500,3510000,7915,0.249949,0.162124,0.520319,
1,3510,3520000,7935,0.250286,0.162039,0.520319,
1,3520,3530000,7957,0.250549,0.162005,0.520319,
1,3530,3540000,7980,0.250817,0.161973,0.520319,
1,3540,3550000,8008,0.251069,0.161948,0.520319,
1,3550,3560000,8031,0.251288,0.161956,0.520319,
1,3560,3570000,8056,0.251465,0.161937,0.520319,
1,3570,3580000,8076,0.251652,0.161928,0.520319,
1,3580,3590000,8097,0.251880,0.161897,0.520319,
1,3590,3600000,8120,0.252108,0.161844,0.520319,
1,3600,3610000,8147,0.252344,0.161825,0.520319,
1,3610,3620000,8176,0.252587,0.161778,0.520319,
1,3620,3630000,8207,0.253008,0.161677,0.520319,
1,3630,3640000,8235,0.253171,0.161684,0.520319,
1,3640,3650000,8260,0.253442,0.161613,0.520319,
1,3650,3660000,8286,0.253608,0.161628,0.520319,
1,3660,3670000,8310,0.253964,0.161547,0.520319,
1,3670,3680000,8336,0.254105,0.161564,0.520319,
1,3680,3690000,8364,0.254348,0.161523,0.520319,
1,3690,3700000,8385,0.254624,0.161470,0.520319,
1,3700,3710000,8406,0.254969,0.161396,0.520319,
1,3710,3720000,8428,0.255182,0.161336,0.520319,
1,3720,3730000,8454,0.255527,0.161251,0.520319,
1,3730,3740000,8477,0.255728,0.161227,0.520319,
1,3740,3750000,8498,0.255993,0.161164,0.520319,
1,3750,3760000,8526,0.256157,0.161131,0.520319,
1,3760,3770000,8552,0.256344,0.161119,0.520319,
1,3770,3780000,8574,0.256613,0.161057,0.520319,
1,3780,3790000,8599,0.256994,0.160962,0.520319,
1,3790,3800000,8623,0.257310,0.160883,0.520319,
1,3800,3810000,8648,0.257527,0.160833,0.520319,
1,3810,3820000,8673,0.257778,0.160774,0.520319,
1,3820,3830000,8697,0.257958,0.160755,0.520319,
1,3830,3840000,8717,0.258144,0.160759,0.520319,
1,3840,3850000,8744,0.258324,0.160743,0.520319,
1,3850,3860000,8769,0.258582,0.160682,0.520319,
1,3860,3870000,8793,0.258862,0.160633,0.520319,
1,3870,3880000,8813,0.259117,0.160553,0.520319,
1,3880,3890000,8834,0.259371,0.160470,0.520319,
1,3890,3900000,8862,0.259576,0.160439,0.520319,
1,3900,3910000,8890,0.259724,0.160428,0.520319,
1,3910,3920000,8912,0.259993,0.160390,0.520319,
1,3920,3930000,8937,0.260364,0.160288,0.520319,
1,3930,3940000,8960,0.260742,0.160168,0.520319,
1,3940,3950000,8986,0.261048,0.160067,0.520319,
1,3950,3960000,9008,0.261339,0.159978,0.520319,
1,3960,3970000,9029,0.261563,0.159927,0.520319,
1,3970,3980000,9050,0.261814,0.159879,0.520319,
1,3980,3990000,9071,0.262069,0.159825,0.520319,
1,3990,4000000,9090,0.262262,0.159815,0.520319,
1,4000,4010000,9113,0.262489,0.159757,0.520319,
1,4010,4020000,9134,0.262894,0.159642,0.520319,
1,4020,4030000,9157,0.263025,0.159619,0.520319,
1,4030,4040000,9184,0.263237,0.159581,0.520319,
1,4040,4050000,9208,0.263511,0.159522,0.520319,
1,4050,4060000,9234,0.263707,0.159503,0.520319,
1,4060,4070000,9255,0.263910,0.159478,0.520319,
1,4070,4080000,9275,0.264155,0.159417,0.520319,
1,4080,4090000,9295,0.264506,0.159321,0.520319,
1,4090,4100000,9316,0.264748,0.159271,0.520319,
1,4100,4110000,9341,0.264967,0.159197,0.520319,
1,4110,4120000,9367,0.265296,0.159105,0.520319,
1,4120,4130000,9395,0.265624,0.158991,0.520319,
1,4130,4140000,9418,0.265901,0.158914,0.520319,
1,4140,4150000,9443,0.266198,0.158852,0.520319,
1,4150,4160000,9464,0.266426,0.158782,0.520319,
1,4160,4170000,9488,0.266552,0.158780,0.520319,
1,4170,4180000,9514,0.266870,0.158681,0.520319,
1,4180,4190000,9541,0.267200,0.158549,0.520319,
1,4190,4200000,9565,0.267402,0.158538,0.520319,
1,4200,4210000,9589,0.267687,0.158428,0.520319,
1,4210,4220000,9611,0.267909,0.158383,0.520319,
1,4220,4230000,9630,0.268229,0.158277,0.520319,
1,4230,4240000,9650,0.268418,0.158253,0.520319,
1,4240,4250000,9675,0.268757,0.158109,0.520319,
1,4250,4260000,9698,0.269001,0.158054,0.520319,
1,4260,4270000,9725,0.269217,0.157976,0.520319,
1,4270,4280000,9749,0.269348,0.157964,0.520319,
1,4280,4290000,9774,0.269598,0.157921,0.520319,
1,4290,4300000,9800,0.269762,0.157876,0.520319,
1,4300,4310000,9828,0.269916,0.157860,0.520319,
1,4310,4320000,9850,0.270160,0.157756,0.520319,
1,4320,4330000,9876,0.270316,0.157753,0.520319,
1,4330,4340000,9899,0.270602,0.157655,0.520319,
1,4340,4350000,9921,0.270852,0.157595,0.520319,
1,4350,4360000,9944,0.271071,0.157576,0.536924,
1,4360,4370000,9968,0.271250,0.157543,0.536924,
1,4370,4380000,9996,0.271379,0.157514,0.536924,
1,4380,4390000,10018,0.271688,0.157392,0.536924,
1,4390,4400000,10042,0.271871,0.157365,0.536924,
1,4400,4410000,10063,0.272071,0.157323,0.536924,
1,4410,4420000,10083,0.272312,0.157254,0.536924,
1,4420,4430000,10104,0.272569,0.157191,0.536924,
1,4430,4440000,10126,0.272986,0.157014,0.536924,
1,4440,4450000,10154,0.273209,0.156924,0.536924,
1,4450,4460000,10178,0.273530,0.156832,0.536924,
1,4460,4470000,10200,0.273903,0.156680,0.536924,
1,4470,4480000,10220,0.274211,0.156561,0.536924,
1,4480,4490000,10243,0.274417,0.156511,0.536924,
1,4490,4500000,10263,0.274576,0.156492,0.536924,
1,4500,4510000,10289,0.274751,0.156427,0.536924,
1,4510,4520000,10313,0.274983,0.156367,0.536924,
1,4520,4530000,10334,0.275192,0.156294,0.536924,
1,4530,4540000,10357,0.275413,0.156235,0.536924,
1,4540,4550000,10381,0.275605,0.156204,0.536924,
1,4550,4560000,10410,0.275876,0.156110,0.536924,
1,4560,4570000,10434,0.276136,0.156018,0.536924,
1,4570,4580000,10460,0.276278,0.155995,0.536924,
1,4580,4590000,10486,0.276529,0.155907,0.536924,
1,4590,4600000,10512,0.276732,0.155852,0.536924,
1,4600,4610000,10533,0.276876,0.155831,0.536924,
1,4610,4620000,10559,0.277043,0.155779,0.536924,
1,4620,4630000,10583,0.277246,0.155732,0.536924,
1,4630,4640000,10604,0.277348,0.155710,0.536924,
1,4640,4650000,10627,0.277494,0.155672,0.536924,
1,4650,4660000,10652,0.277768,0.155562,0.536924,
1,4660,4670000,10675,0.277831,0.155588,0.536924,
1,4670,4680000,10696,0.278062,0.155501,0.536924,
1,4680,4690000,10719,0.278254,0.155461,0.536924,
1,4690,4700000,10739,0.278425,0.155388,0.536924,
1,4700,4710000,10758,0.278703,0.155289,0.536924,
1,4710,4720000,10782,0.278912,0.155259,0.536924,
1,4720,4730000,10808,0.279093,0.155203,0.536924,
1,4730,4740000,10833,0.279295,0.155133,0.536924,
1,4740,4750000,10855,0.279518,0.155048,0.536924,
1,4750,4760000,10877,0.279802,0.154940,0.536924,
1,4760,4770000,10902,0.279972,0.154886,0.536924,
1,4770,4780000,10925,0.280178,0.154843,0.536924,
1,4780,4790000,10948,0.280407,0.154764,0.536924,
1,4790,4800000,10971,0.280624,0.154722,0.536924,
1,4800,4810000,10995,0.280968,0.154570,0.536924,
1,4810,4820000,11017,0.281264,0.154451,0.536924,
1,4820,4830000,11039,0.281438,0.154431,0.536924,
1,4830,4840000,11063,0.281673,0.154363,0.536924,
1,4840,4850000,11085,0.281887,0.154287,0.536924,
1,4850,4860000,11108,0.282116,0.154204,0.536924,
1,4860,4870000,11130,0.282268,0.154165,0.536924,
1,4870,4880000,11150,0.282392,0.154139,0.536924,
1,4880,4890000,11171,0.282612,0.154042,0.536924,
1,4890,4900000,11194,0.282887,0.153933,0.536924,
1,4900,4910000,11217,0.283023,0.153912,0.536924,
1,4910,4920000,11240,0.283371,0.153743,0.536924,
1,4920,4930000,11265,0.283632,0.153635,0.536924,
1,4930,4940000,11287,0.283794,0.153588,0.536924,
1,4940,4950000,11309,0.284017,0.153519,0.536924,
1,4950,4960000,11329,0.284300,0.153403,0.536924,
1,4960,4970000,11353,0.284492,0.153316,0.536924,
1,4970,4980000,11373,0.284741,0.153233,0.536924,
1,4980,4990000,11393,0.285071,0.153093,0.536924,
1,4990,5000000,11416,0.285449,0.152921,0.541552,
1,5000,5010000,11437,0.285639,0.152849,0.541552,
1,5010,5020000,11455,0.285939,0.152698,0.541552,
1,5020,5030000,11479,0.286173,0.152616,0.541552,
1,5030,5040000,11501,0.286438,0.152492,0.541552,
1,5040,5050000,11523,0.286683,0.152359,0.541552,
1,5050,5060000,11546,0.286935,0.152250,0.541552,
