trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
2,1070,1080000,2395,0.148682,0.137578,0.376009,
2,1080,1090000,2413,0.148970,0.137667,0.376009,
2,1090,1100000,2441,0.149264,0.137746,0.376009,
2,1100,1110000,2470,0.149601,0.137854,0.376009,
2,1110,1120000,2493,0.149958,0.137977,0.376009,
2,1120,1130000,2523,0.150258,0.138060,0.376009,
2,1130,1140000,2544,0.150584,0.138155,0.376009,
2,1140,1150000,2565,0.150983,0.138237,0.376009,
2,1150,1160000,2585,0.151346,0.138284,0.376009,
2,1160,1170000,2606,0.151779,0.138384,0.376009,
2,1170,1180000,2630,0.152146,0.138453,0.376009,
2,1180,1190000,2649,0.152448,0.138544,0.376009,
2,1190,1200000,2668,0.152814,0.138618,0.376009,
2,1200,1210000,2688,0.153159,0.138725,0.376009,
2,1210,1220000,2711,0.153495,0.138818,0.376009,
2,1220,1230000,2731,0.153816,0.138904,0.376009,
2,1230,1240000,2751,0.154145,0.138997,0.376009,
2,1240,1250000,2769,0.154597,0.139078,0.376009,
2,1250,1260000,2788,0.154964,0.139146,0.376009,
2,1260,1270000,2808,0.155280,0.139202,0.376009,
2,1270,1280000,2830,0.155712,0.139264,0.376009,
2,1280,1290000,2852,0.156023,0.139364,0.376009,
2,1290,1300000,2872,0.156378,0.139433,0.376009,
2,1300,1310000,2896,0.156701,0.139510,0.376009,
2,1310,1320000,2918,0.157072,0.139561,0.376009,
2,1320,1330000,2937,0.157431,0.139650,0.376009,
2,1330,1340000,2959,0.157876,0.139731,0.376009,
2,1340,1350000,2981,0.158205,0.139780,0.376009,
2,1350,1360000,3000,0.158640,0.139855,0.376009,
2,1360,1370000,3018,0.158978,0.139943,0.376009,
2,1370,1380000,3038,0.159229,0.139992,0.376009,
2,1380,1390000,3062,0.159624,0.140037,0.376009,
2,1390,1400000,3087,0.159983,0.140108,0.376009,
2,1400,1410000,3114,0.160435,0.140158,0.376009,
2,1410,1420000,3133,0.160769,0.140213,0.376009,
2,1420,1430000,3155,0.161021,0.140269,0.376009,
2,1430,1440000,3176,0.161378,0.140316,0.376009,
2,1440,1450000,3194,0.161745,0.140400,0.376009,
2,1450,1460000,3217,0.162016,0.140453,0.376009,
2,1460,1470000,3239,0.162338,0.140521,0.376009,
2,1470,1480000,3258,0.162743,0.140552,0.376009,
2,1480,1490000,3282,0.163049,0.140624,0.376009,
2,1490,1500000,3300,0.163476,0.140661,0.376009,
2,1500,1510000,3321,0.163824,0.140710,0.376009,
2,1510,1520000,3349,0.164063,0.140751,0.376009,
2,1520,1530000,3375,0.164422,0.140802,0.388545,
2,1530,1540000,3395,0.164811,0.140861,0.388545,
2,1540,1550000,3415,0.165083,0.140913,0.388545,
2,1550,1560000,3441,0.165375,0.140934,0.388545,
2,1560,1570000,3464,0.165619,0.140956,0.388545,
2,1570,1580000,3486,0.165852,0.140997,0.388545,
2,1580,1590000,3509,0.166124,0.141051,0.388545,
2,1590,1600000,3533,0.166506,0.141087,0.388545,
2,1600,1610000,3556,0.166856,0.141124,0.388545,
2,1610,1620000,3576,0.167254,0.141144,0.388545,
2,1620,1630000,3601,0.167622,0.141198,0.388545,
2,1630,1640000,3624,0.167952,0.141214,0.388545,
2,1640,1650000,3648,0.168217,0.141262,0.388545,
2,1650,1660000,3673,0.168589,0.141276,0.388545,
2,1660,1670000,3698,0.168836,0.141286,0.388545,
2,1670,1680000,3717,0.169132,0.141317,0.388545,
2,1680,1690000,3739,0.169523,0.141349,0.388545,
2,1690,1700000,3757,0.169882,0.141377,0.388545,
2,1700,1710000,3776,0.170245,0.141420,0.388545,
2,1710,1720000,3799,0.170614,0.141452,0.388545,
2,1720,1730000,3822,0.170886,0.141482,0.388545,
2,1730,1740000,3844,0.171336,0.141505,0.388545,
2,1740,1750000,3872,0.171710,0.141529,0.388545,
2,1750,1760000,3900,0.172052,0.141550,0.388545,
2,1760,1770000,3923,0.172280,0.141594,0.388545,
2,1770,1780000,3943,0.172520,0.141609,0.388545,
2,1780,1790000,3967,0.172847,0.141638,0.391138,
2,1790,1800000,3987,0.173110,0.141662,0.391138,
2,1800,1810000,4006,0.173356,0.141687,0.391138,
2,1810,1820000,4031,0.173648,0.141705,0.391138,
2,1820,1830000,4057,0.174069,0.141702,0.391138,
2,1830,1840000,4077,0.174350,0.141722,0.391138,
2,1840,1850000,4097,0.174615,0.141765,0.391138,
2,1850,1860000,4127,0.174856,0.141800,0.391138,
2,1860,1870000,4146,0.175215,0.141849,0.391138,
2,1870,1880000,4174,0.175487,0.141872,0.391138,
2,1880,1890000,4205,0.175686,0.141903,0.391138,
2,1890,1900000,4227,0.176107,0.141930,0.391138,
2,1900,1910000,4250,0.176328,0.141974,0.391138,
2,1910,1920000,4275,0.176657,0.141990,0.391138,
2,1920,1930000,4294,0.177025,0.141989,0.391138,
2,1930,1940000,4318,0.177306,0.142018,0.391138,
2,1940,1950000,4337,0.177543,0.142015,0.391138,
2,1950,1960000,4355,0.177934,0.142008,0.391138,
2,1960,1970000,4383,0.178338,0.142033,0.408651,
2,1970,1980000,4402,0.178748,0.142055,0.408651,
2,1980,1990000,4422,0.179075,0.142058,0.408651,
2,1990,2000000,4449,0.179214,0.142085,0.408651,
2,2000,2010000,4472,0.179475,0.142131,0.453607,
2,2010,2020000,4490,0.179829,0.142172,0.453607,
2,2020,2030000,4510,0.180123,0.142187,0.453607,
2,2030,2040000,4529,0.180482,0.142207,0.453607,
2,2040,2050000,4553,0.180677,0.142251,0.453607,
2,2050,2060000,4573,0.180963,0.142270,0.453607,
2,2060,2070000,4592,0.181313,0.142267,0.453607,
2,2070,2080000,4612,0.181624,0.142297,0.453607,
2,2080,2090000,4637,0.181760,0.142322,0.453607,
2,2090,2100000,4661,0.182014,0.142334,0.453607,
2,2100,2110000,4682,0.182241,0.142349,0.453607,
2,2110,2120000,4703,0.182483,0.142384,0.453607,
2,2120,2130000,4724,0.182875,0.142374,0.453607,
2,2130,2140000,4744,0.183149,0.142351,0.453607,
2,2140,2150000,4763,0.183472,0.142355,0.453607,
2,2150,2160000,4786,0.183814,0.142339,0.453607,
2,2160,2170000,4812,0.184093,0.142353,0.453607,
2,2170,2180000,4834,0.184328,0.142380,0.453607,
2,2180,2190000,4858,0.184592,0.142368,0.453607,
2,2190,2200000,4882,0.184965,0.142358,0.453607,
2,2200,2210000,4911,0.185300,0.142362,0.453607,
2,2210,2220000,4940,0.185614,0.142348,0.453607,
2,2220,2230000,4961,0.185875,0.142351,0.453607,
2,2230,2240000,4981,0.186147,0.142354,0.453607,
2,2240,2250000,4999,0.186418,0.142346,0.453607,
2,2250,2260000,5022,0.186608,0.142343,0.453607,
2,2260,2270000,5045,0.186941,0.142310,0.453607,
2,2270,2280000,5073,0.187313,0.142266,0.453607,
2,2280,2290000,5100,0.187533,0.142273,0.453607,
2,2290,2300000,5120,0.187781,0.142276,0.453607,
2,2300,2310000,5138,0.188004,0.142272,0.453607,
2,2310,2320000,5159,0.188280,0.142266,0.453607,
2,2320,2330000,5179,0.188488,0.142280,0.453607,
2,2330,2340000,5201,0.188822,0.142268,0.453607,
2,2340,2350000,5220,0.189141,0.142271,0.453607,
2,2350,2360000,5239,0.189383,0.142299,0.453607,
2,2360,2370000,5258,0.189618,0.142318,0.453607,
2,2370,2380000,5278,0.189850,0.142325,0.453607,
2,2380,2390000,5299,0.190104,0.142324,0.453607,
2,2390,2400000,5326,0.190451,0.142306,0.453607,
2,2400,2410000,5349,0.190795,0.142278,0.453607,
2,2410,2420000,5371,0.191046,0.142247,0.453607,
2,2420,2430000,5389,0.191415,0.142207,0.453607,
2,2430,2440000,5407,0.191631,0.142187,0.453607,
2,2440,2450000,5428,0.191890,0.142179,0.453607,
2,2450,2460000,5449,0.192274,0.142147,0.453607,
2,2460,2470000,5468,0.192492,0.142130,0.453607,
2,2470,2480000,5494,0.192724,0.142119,0.453607,
2,2480,2490000,5513,0.192982,0.142114,0.453607,
2,2490,2500000,5538,0.193302,0.142081,0.453607,
2,2500,2510000,5560,0.193570,0.142080,0.453607,
2,2510,2520000,5584,0.193873,0.142094,0.458793,
2,2520,2530000,5608,0.194200,0.142060,0.458793,
2,2530,2540000,5629,0.194444,0.142072,0.458793,
2,2540,2550000,5652,0.194767,0.142007,0.458793,
2,2550,2560000,5679,0.195102,0.141976,0.458793,
2,2560,2570000,5707,0.195303,0.142003,0.458793,
2,2570,2580000,5726,0.195587,0.141980,0.458793,
2,2580,2590000,5745,0.195874,0.141960,0.458793,
2,2590,2600000,5763,0.196199,0.141940,0.458793,
2,2600,2610000,5782,0.196509,0.141898,0.458793,
2,2610,2620000,5801,0.196672,0.141899,0.458793,
2,2620,2630000,5820,0.197024,0.141864,0.458793,
2,2630,2640000,5841,0.197264,0.141867,0.458793,
2,2640,2650000,5871,0.197518,0.141846,0.458793,
2,2650,2660000,5890,0.197756,0.141835,0.458793,
2,2660,2670000,5912,0.198073,0.141807,0.458793,
2,2670,2680000,5935,0.198377,0.141762,0.458793,
2,2680,2690000,5967,0.198600,0.141746,0.458793,
2,2690,2700000,5987,0.198802,0.141743,0.458793,
2,2700,2710000,6011,0.199004,0.141748,0.458793,
2,2710,2720000,6032,0.199238,0.141725,0.458793,
2,2720,2730000,6061,0.199443,0.141712,0.458793,
2,2730,2740000,6084,0.199660,0.141693,0.458793,
2,2740,2750000,6102,0.199873,0.141682,0.458793,
2,2750,2760000,6127,0.200097,0.141652,0.458793,
2,2760,2770000,6151,0.200405,0.141621,0.458793,
2,2770,2780000,6181,0.200701,0.141565,0.458793,
2,2780,2790000,6201,0.200891,0.141548,0.458793,
2,2790,2800000,6224,0.201121,0.141516,0.458793,
2,2800,2810000,6251,0.201362,0.141496,0.458793,
2,2810,2820000,6282,0.201709,0.141434,0.458793,
2,2820,2830000,6301,0.201925,0.141428,0.458793,
2,2830,2840000,6319,0.202213,0.141416,0.458793,
2,2840,2850000,6339,0.202537,0.141348,0.458793,
2,2850,2860000,6365,0.202701,0.141338,0.458793,
2,2860,2870000,6385,0.202975,0.141291,0.458793,
2,2870,2880000,6409,0.203109,0.141287,0.458793,
2,2880,2890000,6435,0.203366,0.141303,0.458793,
2,2890,2900000,6454,0.203601,0.141274,0.458793,
2,2900,2910000,6474,0.203880,0.141254,0.458793,
2,2910,2920000,6500,0.204126,0.141232,0.458793,
2,2920,2930000,6523,0.204323,0.141219,0.458793,
2,2930,2940000,6545,0.204592,0.141176,0.458793,
2,2940,2950000,6568,0.204849,0.141147,0.458793,
2,2950,2960000,6589,0.205131,0.141111,0.458793,
2,2960,2970000,6607,0.205432,0.141090,0.458793,
2,2970,2980000,6628,0.205672,0.141046,0.458793,
2,2980,2990000,6647,0.205936,0.141027,0.458793,
2,2990,3000000,6665,0.206234,0.140967,0.458793,
2,3000,3010000,6690,0.206475,0.140929,0.458793,
2,3010,3020000,6709,0.206680,0.140919,0.458793,
2,3020,3030000,6729,0.206947,0.140877,0.458793,
2,3030,3040000,6752,0.207138,0.140890,0.458793,
2,3040,3050000,6772,0.207293,0.140894,0.458793,
2,3050,3060000,6791,0.207573,0.140830,0.458793,
2,3060,3070000,6813,0.207744,0.140853,0.458793,
2,3070,3080000,6835,0.207949,0.140844,0.458793,
2,3080,3090000,6860,0.208128,0.140824,0.458793,
2,3090,3100000,6879,0.208481,0.140758,0.458793,
2,3100,3110000,6897,0.208747,0.140738,0.458793,
2,3110,3120000,6922,0.209033,0.140702,0.458793,
2,3120,3130000,6944,0.209292,0.140670,0.458793,
2,3130,3140000,6973,0.209534,0.140642,0.458793,
2,3140,3150000,6993,0.209907,0.140549,0.458793,
2,3150,3160000,7012,0.210165,0.140524,0.458793,
2,3160,3170000,7032,0.210399,0.140510,0.458793,
2,3170,3180000,7052,0.210616,0.140465,0.458793,
2,3180,3190000,7072,0.210808,0.140435,0.458793,
2,3190,3200000,7094,0.211043,0.140411,0.458793,
2,3200,3210000,7120,0.211253,0.140366,0.458793,
2,3210,3220000,7145,0.211516,0.140305,0.458793,
2,3220,3230000,7169,0.211723,0.140294,0.458793,
2,3230,3240000,7200,0.211812,0.140305,0.458793,
2,3240,3250000,7220,0.212056,0.140277,0.458793,
2,3250,3260000,7245,0.212333,0.140224,0.458793,
2,3260,3270000,7271,0.212622,0.140158,0.458793,
2,3270,3280000,7290,0.212878,0.140117,0.458793,
2,3280,3290000,7312,0.213075,0.140093,0.458793,
2,3290,3300000,7335,0.213410,0.140038,0.458793,
2,3300,3310000,7353,0.213733,0.139943,0.458793,
2,3310,3320000,7374,0.213990,0.139916,0.458793,
2,3320,3330000,7394,0.214196,0.139890,0.458793,
2,3330,3340000,7414,0.214390,0.139865,0.458793,
2,3340,3350000,7443,0.214685,0.139792,0.458793,
2,3350,3360000,7463,0.214884,0.139768,0.458793,
2,3360,3370000,7483,0.215106,0.139711,0.458793,
2,3370,3380000,7501,0.215452,0.139629,0.458793,
2,3380,3390000,7524,0.215756,0.139550,0.458793,
2,3390,3400000,7546,0.216077,0.139477,0.458793,
2,3400,3410000,7568,0.216313,0.139459,0.458793,
2,3410,3420000,7592,0.216663,0.139403,0.458793,
2,3420,3430000,7613,0.216858,0.139383,0.458793,
2,3430,3440000,7636,0.217181,0.139311,0.458793,
2,3440,3450000,7660,0.217467,0.139219,0.458793,
2,3450,3460000,7680,0.217715,0.139164,0.458793,
2,3460,3470000,7704,0.218009,0.139074,0.458793,
2,3470,3480000,7727,0.218267,0.139043,0.458793,
2,3480,3490000,7748,0.218568,0.138970,0.458793,
2,3490,3500000,7768,0.218797,0.138939,0.458793,
2,3500,3510000,7794,0.219031,0.138890,0.458793,
2,3510,3520000,7822,0.219205,0.138853,0.458793,
2,3520,3530000,7843,0.219481,0.138780,0.458793,
2,3530,3540000,7866,0.219674,0.138742,0.458793,
2,3540,3550000,7894,0.219972,0.138666,0.458793,
2,3550,3560000,7920,0.220366,0.138550,0.458793,
2,3560,3570000,7944,0.220562,0.138499,0.458793,
2,3570,3580000,7972,0.220767,0.138474,0.458793,
2,3580,3590000,7993,0.220994,0.138448,0.458793,
2,3590,3600000,8011,0.221222,0.138386,0.458793,
2,3600,3610000,8033,0.221417,0.138350,0.458793,
2,3610,3620000,8062,0.221638,0.138298,0.458793,
2,3620,3630000,8087,0.221930,0.138215,0.458793,
2,3630,3640000,8110,0.222196,0.138170,0.458793,
2,3640,3650000,8133,0.222453,0.138121,0.458793,
2,3650,3660000,8161,0.222602,0.138112,0.458793,
2,3660,3670000,8183,0.222845,0.138063,0.458793,
2,3670,3680000,8214,0.223125,0.138007,0.458793,
2,3680,3690000,8240,0.223382,0.137924,0.458793,
2,3690,3700000,8269,0.223521,0.137909,0.458793,
2,3700,3710000,8293,0.223736,0.137842,0.458793,
2,3710,3720000,8313,0.223897,0.137807,0.458793,
2,3720,3730000,8335,0.224074,0.137784,0.459762,
2,3730,3740000,8360,0.224287,0.137737,0.459762,
2,3740,3750000,8382,0.224476,0.137720,0.459762,
2,3750,3760000,8405,0.224702,0.137665,0.459762,
2,3760,3770000,8427,0.224851,0.137644,0.459762,
2,3770,3780000,8449,0.225052,0.137607,0.459762,
2,3780,3790000,8469,0.225244,0.137558,0.459762,
2,3790,3800000,8492,0.225502,0.137495,0.459762,
2,3800,3810000,8518,0.225657,0.137478,0.459762,
2,3810,3820000,8540,0.225866,0.137435,0.459762,
2,3820,3830000,8565,0.226062,0.137393,0.459762,
2,3830,3840000,8589,0.226310,0.137316,0.459762,
2,3840,3850000,8612,0.226490,0.137282,0.459762,
2,3850,3860000,8635,0.226626,0.137269,0.459762,
2,3860,3870000,8659,0.226798,0.137241,0.459762,
2,3870,3880000,8680,0.227056,0.137170,0.459762,
2,3880,3890000,8699,0.227395,0.137051,0.459762,
2,3890,3900000,8719,0.227618,0.136976,0.459762,
2,3900,3910000,8746,0.227842,0.136941,0.459762,
2,3910,3920000,8768,0.227962,0.136928,0.459762,
2,3920,3930000,8789,0.228190,0.136879,0.459762,
2,3930,3940000,8809,0.228501,0.136772,0.459762,
2,3940,3950000,8835,0.228715,0.136714,0.459762,
2,3950,3960000,8856,0.228926,0.136681,0.459762,
2,3960,3970000,8878,0.229022,0.136692,0.459762,
2,3970,3980000,8899,0.229142,0.136677,0.459762,
2,3980,3990000,8919,0.229344,0.136624,0.459762,
2,3990,4000000,8939,0.229501,0.136594,0.459762,
2,4000,4010000,8959,0.229685,0.136579,0.459762,
2,4010,4020000,8981,0.229921,0.136514,0.459762,
2,4020,4030000,9004,0.230082,0.136486,0.459762,
2,4030,4040000,9025,0.230236,0.136475,0.459762,
2,4040,4050000,9050,0.230499,0.136406,0.459762,
2,4050,4060000,9074,0.230700,0.136342,0.459762,
2,4060,4070000,9096,0.230879,0.136283,0.459762,
2,4070,4080000,9124,0.231015,0.136254,0.459762,
2,4080,4090000,9146,0.231181,0.136242,0.459762,
2,4090,4100000,9171,0.231422,0.136163,0.459762,
2,4100,4110000,9190,0.231627,0.136097,0.459762,
2,4110,4120000,9213,0.231842,0.136056,0.459762,
2,4120,4130000,9233,0.232088,0.136001,0.459762,
2,4130,4140000,9253,0.232336,0.135929,0.459762,
2,4140,4150000,9272,0.232531,0.135886,0.459762,
2,4150,4160000,9297,0.232730,0.135838,0.459762,
2,4160,4170000,9321,0.232992,0.135749,0.459762,
2,4170,4180000,9344,0.233207,0.135698,0.459762,
2,4180,4190000,9366,0.233419,0.135619,0.459762,
2,4190,4200000,9389,0.233658,0.135519,0.459762,
2,4200,4210000,9409,0.233877,0.135480,0.459762,
2,4210,4220000,9431,0.234149,0.135396,0.459762,
2,4220,4230000,9456,0.234305,0.135352,0.459762,
2,4230,4240000,9477,0.234524,0.135293,0.459762,
2,4240,4250000,9500,0.234742,0.135222,0.459762,
2,4250,4260000,9522,0.235005,0.135131,0.459762,
2,4260,4270000,9542,0.235087,0.135124,0.459762,
2,4270,4280000,9562,0.235390,0.134992,0.459762,
2,4280,4290000,9584,0.235602,0.134937,0.459762,
2,4290,4300000,9612,0.235697,0.134924,0.459762,
2,4300,4310000,9639,0.235828,0.134892,0.459762,
2,4310,4320000,9662,0.236076,0.134813,0.459762,
2,4320,4330000,9686,0.236429,0.134644,0.459762,
2,4330,4340000,9712,0.236578,0.134597,0.459762,
2,4340,4350000,9736,0.236727,0.134556,0.459762,
2,4350,4360000,9755,0.236933,0.134491,0.459762,
2,4360,4370000,9780,0.237121,0.134441,0.459762,
2,4370,4380000,9807,0.237413,0.134345,0.459762,
2,4380,4390000,9831,0.237652,0.134278,0.459762,
2,4390,4400000,9854,0.237836,0.134211,0.459762,
2,4400,4410000,9874,0.237947,0.134166,0.459762,
2,4410,4420000,9896,0.238092,0.134152,0.459762,
