trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
9,1510,1520000,3319,0.126921,0.112204,0.312974,
9,1520,1530000,3339,0.127175,0.112240,0.312974,
9,1530,1540000,3367,0.127446,0.112274,0.312974,
9,1540,1550000,3391,0.127770,0.112287,0.312974,
9,1550,1560000,3416,0.128053,0.112309,0.312974,
9,1560,1570000,3434,0.128427,0.112310,0.312974,
9,1570,1580000,3454,0.128700,0.112361,0.312974,
9,1580,1590000,3478,0.128969,0.112406,0.312974,
9,1590,1600000,3500,0.129235,0.112440,0.312974,
9,1600,1610000,3523,0.129584,0.112455,0.312974,
9,1610,1620000,3544,0.129880,0.112494,0.312974,
9,1620,1630000,3569,0.130150,0.112513,0.312974,
9,1630,1640000,3594,0.130390,0.112551,0.312974,
9,1640,1650000,3617,0.130650,0.112589,0.312974,
9,1650,1660000,3642,0.130973,0.112612,0.312974,
9,1660,1670000,3668,0.131160,0.112659,0.312974,
9,1670,1680000,3688,0.131455,0.112660,0.312974,
9,1680,1690000,3709,0.131675,0.112687,0.312974,
9,1690,1700000,3729,0.131955,0.112721,0.312974,
9,1700,1710000,3752,0.132209,0.112761,0.312974,
9,1710,1720000,3777,0.132442,0.112811,0.312974,
9,1720,1730000,3800,0.132680,0.112829,0.312974,
9,1730,1740000,3820,0.132945,0.112854,0.312974,
9,1740,1750000,3844,0.133162,0.112900,0.312974,
9,1750,1760000,3869,0.133498,0.112915,0.312974,
9,1760,1770000,3889,0.133743,0.112944,0.312974,
9,1770,1780000,3909,0.134051,0.112961,0.312974,
9,1780,1790000,3938,0.134305,0.112984,0.312974,
9,1790,1800000,3966,0.134524,0.113003,0.312974,
9,1800,1810000,3989,0.134794,0.113027,0.312974,
9,1810,1820000,4011,0.135020,0.113060,0.312974,
9,1820,1830000,4032,0.135300,0.113097,0.312974,
9,1830,1840000,4050,0.135542,0.113114,0.312974,
9,1840,1850000,4073,0.135797,0.113117,0.312974,
9,1850,1860000,4098,0.136101,0.113130,0.312974,
9,1860,1870000,4118,0.136389,0.113134,0.312974,
9,1870,1880000,4139,0.136583,0.113150,0.312974,
9,1880,1890000,4159,0.136861,0.113151,0.312974,
9,1890,1900000,4186,0.137112,0.113167,0.312974,
9,1900,1910000,4211,0.137350,0.113176,0.312974,
9,1910,1920000,4229,0.137664,0.113186,0.312974,
9,1920,1930000,4252,0.137889,0.113193,0.312974,
9,1930,1940000,4278,0.138003,0.113216,0.312974,
9,1940,1950000,4306,0.138280,0.113248,0.312974,
9,1950,1960000,4327,0.138478,0.113272,0.312974,
9,1960,1970000,4348,0.138662,0.113310,0.312974,
9,1970,1980000,4373,0.138937,0.113314,0.312974,
9,1980,1990000,4395,0.139137,0.113339,0.312974,
9,1990,2000000,4419,0.139413,0.113334,0.312974,
9,2000,2010000,4447,0.139601,0.113365,0.312974,
9,2010,2020000,4466,0.139779,0.113389,0.312974,
9,2020,2030000,4491,0.140067,0.113378,0.312974,
9,2030,2040000,4515,0.140234,0.113407,0.312974,
9,2040,2050000,4536,0.140558,0.113403,0.312974,
9,2050,2060000,4554,0.140882,0.113389,0.312974,
9,2060,2070000,4583,0.141052,0.113419,0.312974,
9,2070,2080000,4608,0.141224,0.113448,0.312974,
9,2080,2090000,4629,0.141383,0.113485,0.312974,
9,2090,2100000,4658,0.141605,0.113501,0.312974,
9,2100,2110000,4677,0.141863,0.113513,0.312974,
9,2110,2120000,4698,0.142124,0.113509,0.312974,
9,2120,2130000,4725,0.142323,0.113508,0.312974,
9,2130,2140000,4747,0.142546,0.113527,0.312974,
9,2140,2150000,4768,0.142788,0.113564,0.312974,
9,2150,2160000,4788,0.143042,0.113554,0.312974,
9,2160,2170000,4812,0.143259,0.113554,0.312974,
9,2170,2180000,4835,0.143465,0.113574,0.312974,
9,2180,2190000,4855,0.143664,0.113580,0.312974,
9,2190,2200000,4875,0.144003,0.113552,0.312974,
9,2200,2210000,4895,0.144273,0.113567,0.312974,
9,2210,2220000,4917,0.144503,0.113578,0.312974,
9,2220,2230000,4939,0.144716,0.113592,0.312974,
9,2230,2240000,4957,0.145001,0.113581,0.312974,
9,2240,2250000,4975,0.145242,0.113583,0.312974,
9,2250,2260000,5002,0.145420,0.113583,0.312974,
9,2260,2270000,5021,0.145573,0.113593,0.312974,
9,2270,2280000,5046,0.145727,0.113609,0.312974,
9,2280,2290000,5068,0.145970,0.113617,0.312974,
9,2290,2300000,5087,0.146199,0.113625,0.312974,
9,2300,2310000,5106,0.146424,0.113626,0.312974,
9,2310,2320000,5131,0.146692,0.113613,0.312974,
9,2320,2330000,5152,0.146917,0.113628,0.312974,
9,2330,2340000,5172,0.147139,0.113629,0.312974,
9,2340,2350000,5196,0.147436,0.113597,0.312974,
9,2350,2360000,5216,0.147672,0.113588,0.312974,
9,2360,2370000,5245,0.147942,0.113585,0.312974,
9,2370,2380000,5267,0.148199,0.113562,0.312974,
9,2380,2390000,5291,0.148440,0.113529,0.312974,
9,2390,2400000,5313,0.148651,0.113541,0.312974,
9,2400,2410000,5334,0.148829,0.113563,0.321072,
9,2410,2420000,5352,0.149030,0.113558,0.321072,
9,2420,2430000,5371,0.149268,0.113547,0.321072,
9,2430,2440000,5389,0.149508,0.113553,0.321072,
9,2440,2450000,5407,0.149773,0.113542,0.321072,
9,2450,2460000,5426,0.149977,0.113561,0.321072,
9,2460,2470000,5445,0.150176,0.113560,0.321072,
9,2470,2480000,5465,0.150410,0.113560,0.321072,
9,2480,2490000,5484,0.150536,0.113563,0.321072,
9,2490,2500000,5513,0.150772,0.113533,0.321072,
9,2500,2510000,5539,0.150982,0.113536,0.321072,
9,2510,2520000,5565,0.151192,0.113548,0.321072,
9,2520,2530000,5594,0.151390,0.113545,0.321072,
9,2530,2540000,5619,0.151663,0.113528,0.321072,
9,2540,2550000,5642,0.151852,0.113526,0.321072,
9,2550,2560000,5661,0.152039,0.113528,0.321072,
9,2560,2570000,5683,0.152184,0.113543,0.321072,
9,2570,2580000,5708,0.152427,0.113521,0.321072,
9,2580,2590000,5738,0.152671,0.113506,0.321072,
9,2590,2600000,5759,0.152906,0.113507,0.321072,
9,2600,2610000,5778,0.153106,0.113500,0.321072,
9,2610,2620000,5796,0.153418,0.113485,0.321072,
9,2620,2630000,5815,0.153679,0.113480,0.321072,
9,2630,2640000,5839,0.153978,0.113433,0.321072,
9,2640,2650000,5863,0.154247,0.113410,0.321072,
9,2650,2660000,5889,0.154490,0.113397,0.321072,
9,2660,2670000,5913,0.154707,0.113368,0.321072,
9,2670,2680000,5936,0.154902,0.113376,0.321072,
9,2680,2690000,5957,0.155146,0.113355,0.321072,
9,2690,2700000,5975,0.155324,0.113361,0.321072,
9,2700,2710000,5997,0.155503,0.113362,0.321072,
9,2710,2720000,6019,0.155697,0.113367,0.321072,
9,2720,2730000,6042,0.155914,0.113351,0.321072,
9,2730,2740000,6061,0.156107,0.113349,0.321072,
9,2740,2750000,6088,0.156289,0.113339,0.321072,
9,2750,2760000,6113,0.156580,0.113300,0.321072,
9,2760,2770000,6136,0.156689,0.113308,0.321072,
9,2770,2780000,6164,0.156915,0.113298,0.321072,
9,2780,2790000,6183,0.157135,0.113310,0.321072,
9,2790,2800000,6206,0.157438,0.113275,0.321072,
9,2800,2810000,6231,0.157605,0.113281,0.321072,
9,2810,2820000,6252,0.157822,0.113265,0.321072,
9,2820,2830000,6271,0.157995,0.113252,0.321072,
9,2830,2840000,6290,0.158206,0.113226,0.321072,
9,2840,2850000,6312,0.158345,0.113231,0.321072,
9,2850,2860000,6330,0.158631,0.113196,0.321072,
9,2860,2870000,6349,0.158796,0.113185,0.321072,
9,2870,2880000,6372,0.159023,0.113160,0.321072,
9,2880,2890000,6400,0.159272,0.113118,0.321072,
9,2890,2900000,6421,0.159486,0.113109,0.321072,
9,2900,2910000,6446,0.159642,0.113116,0.321072,
9,2910,2920000,6468,0.159802,0.113129,0.321072,
9,2920,2930000,6489,0.159964,0.113129,0.321072,
9,2930,2940000,6507,0.160249,0.113071,0.321072,
9,2940,2950000,6533,0.160550,0.113017,0.321072,
9,2950,2960000,6560,0.160824,0.112996,0.321072,
9,2960,2970000,6588,0.160972,0.113002,0.321072,
9,2970,2980000,6608,0.161183,0.112970,0.321072,
9,2980,2990000,6631,0.161329,0.112974,0.321072,
9,2990,3000000,6657,0.161501,0.112957,0.321072,
9,3000,3010000,6682,0.161703,0.112940,0.321072,
9,3010,3020000,6701,0.161864,0.112943,0.321072,
9,3020,3030000,6728,0.162070,0.112923,0.321072,
9,3030,3040000,6751,0.162309,0.112903,0.321072,
9,3040,3050000,6776,0.162492,0.112874,0.321072,
9,3050,3060000,6795,0.162697,0.112860,0.321072,
9,3060,3070000,6816,0.162875,0.112836,0.321072,
9,3070,3080000,6840,0.163025,0.112832,0.321072,
9,3080,3090000,6870,0.163203,0.112819,0.321072,
9,3090,3100000,6898,0.163417,0.112798,0.321072,
9,3100,3110000,6922,0.163657,0.112758,0.321072,
9,3110,3120000,6941,0.163891,0.112701,0.321072,
9,3120,3130000,6967,0.164095,0.112668,0.321072,
9,3130,3140000,6987,0.164261,0.112658,0.321072,
9,3140,3150000,7010,0.164510,0.112626,0.321072,
9,3150,3160000,7033,0.164723,0.112581,0.321072,
9,3160,3170000,7053,0.164801,0.112586,0.321072,
9,3170,3180000,7080,0.164969,0.112585,0.321072,
9,3180,3190000,7109,0.165246,0.112539,0.321072,
9,3190,3200000,7131,0.165360,0.112541,0.321072,
9,3200,3210000,7161,0.165515,0.112541,0.321072,
9,3210,3220000,7183,0.165770,0.112487,0.321072,
9,3220,3230000,7205,0.165918,0.112487,0.321072,
9,3230,3240000,7226,0.166124,0.112452,0.321072,
9,3240,3250000,7244,0.166374,0.112380,0.321072,
9,3250,3260000,7266,0.166588,0.112362,0.321072,
9,3260,3270000,7285,0.166807,0.112321,0.321072,
9,3270,3280000,7306,0.167010,0.112306,0.321072,
9,3280,3290000,7325,0.167149,0.112297,0.321072,
9,3290,3300000,7345,0.167333,0.112265,0.321072,
9,3300,3310000,7371,0.167517,0.112243,0.321072,
9,3310,3320000,7390,0.167698,0.112218,0.321072,
9,3320,3330000,7416,0.167904,0.112187,0.321072,
9,3330,3340000,7445,0.168131,0.112145,0.321072,
9,3340,3350000,7473,0.168398,0.112062,0.321072,
9,3350,3360000,7492,0.168579,0.112034,0.321072,
9,3360,3370000,7516,0.168775,0.112000,0.321072,
9,3370,3380000,7542,0.168979,0.111981,0.321072,
9,3380,3390000,7573,0.169182,0.111934,0.321072,
9,3390,3400000,7604,0.169361,0.111912,0.321072,
9,3400,3410000,7632,0.169576,0.111860,0.321072,
9,3410,3420000,7654,0.169795,0.111822,0.321072,
9,3420,3430000,7677,0.169968,0.111800,0.321072,
9,3430,3440000,7699,0.170162,0.111771,0.321072,
9,3440,3450000,7719,0.170383,0.111729,0.321072,
9,3450,3460000,7740,0.170572,0.111702,0.321072,
9,3460,3470000,7759,0.170796,0.111649,0.321072,
9,3470,3480000,7787,0.170964,0.111629,0.321072,
9,3480,3490000,7811,0.171174,0.111575,0.321072,
9,3490,3500000,7832,0.171323,0.111570,0.321072,
9,3500,3510000,7864,0.171443,0.111568,0.321072,
9,3510,3520000,7885,0.171598,0.111551,0.321072,
9,3520,3530000,7917,0.171740,0.111535,0.321072,
9,3530,3540000,7937,0.172020,0.111459,0.321072,
9,3540,3550000,7966,0.172216,0.111423,0.321072,
9,3550,3560000,7987,0.172381,0.111402,0.321072,
9,3560,3570000,8009,0.172551,0.111363,0.321072,
9,3570,3580000,8035,0.172760,0.111314,0.321072,
9,3580,3590000,8056,0.172940,0.111294,0.321072,
9,3590,3600000,8087,0.173112,0.111271,0.321072,
9,3600,3610000,8110,0.173265,0.111265,0.321072,
9,3610,3620000,8129,0.173463,0.111218,0.321072,
9,3620,3630000,8151,0.173658,0.111173,0.321072,
9,3630,3640000,8171,0.173788,0.111166,0.321072,
9,3640,3650000,8191,0.174048,0.111093,0.321072,
9,3650,3660000,8215,0.174262,0.111048,0.321072,
9,3660,3670000,8237,0.174574,0.110949,0.321072,
9,3670,3680000,8259,0.174744,0.110936,0.329285,
9,3680,3690000,8279,0.174881,0.110920,0.329285,
9,3690,3700000,8298,0.175093,0.110858,0.329285,
9,3700,3710000,8321,0.175299,0.110801,0.329285,
9,3710,3720000,8344,0.175417,0.110789,0.329285,
9,3720,3730000,8370,0.175508,0.110793,0.329285,
9,3730,3740000,8392,0.175683,0.110750,0.329285,
9,3740,3750000,8422,0.175902,0.110700,0.329285,
9,3750,3760000,8444,0.176030,0.110716,0.329285,
9,3760,3770000,8467,0.176228,0.110677,0.329285,
9,3770,3780000,8486,0.176350,0.110660,0.329285,
9,3780,3790000,8514,0.176573,0.110598,0.329285,
9,3790,3800000,8534,0.176672,0.110592,0.329285,
9,3800,3810000,8553,0.176830,0.110574,0.329285,
9,3810,3820000,8574,0.177019,0.110532,0.329285,
9,3820,3830000,8595,0.177254,0.110463,0.329285,
9,3830,3840000,8620,0.177461,0.110418,0.329285,
9,3840,3850000,8645,0.177615,0.110399,0.329285,
9,3850,3860000,8669,0.177793,0.110376,0.329285,
9,3860,3870000,8694,0.177972,0.110349,0.329285,
9,3870,3880000,8717,0.178219,0.110269,0.329285,
9,3880,3890000,8742,0.178408,0.110229,0.329285,
9,3890,3900000,8762,0.178605,0.110169,0.329285,
9,3900,3910000,8784,0.178791,0.110106,0.329285,
9,3910,3920000,8813,0.178978,0.110081,0.329285,
9,3920,3930000,8840,0.179162,0.110039,0.329285,
9,3930,3940000,8861,0.179331,0.110022,0.329285,
9,3940,3950000,8886,0.179516,0.109967,0.329285,
9,3950,3960000,8908,0.179734,0.109906,0.329285,
9,3960,3970000,8932,0.179877,0.109879,0.329285,
9,3970,3980000,8952,0.180057,0.109839,0.329285,
9,3980,3990000,8977,0.180206,0.109821,0.329285,
9,3990,4000000,8999,0.180442,0.109738,0.329285,
9,4000,4010000,9021,0.180676,0.109673,0.329285,
9,4010,4020000,9045,0.180799,0.109658,0.329285,
9,4020,4030000,9076,0.180890,0.109663,0.329285,
9,4030,4040000,9097,0.181034,0.109641,0.329285,
9,4040,4050000,9117,0.181169,0.109607,0.329285,
9,4050,4060000,9140,0.181361,0.109557,0.329285,
9,4060,4070000,9165,0.181583,0.109470,0.329285,
9,4070,4080000,9186,0.181668,0.109486,0.329285,
9,4080,4090000,9204,0.181846,0.109461,0.329285,
9,4090,4100000,9226,0.182057,0.109424,0.329285,
9,4100,4110000,9249,0.182229,0.109362,0.329285,
9,4110,4120000,9274,0.182458,0.109274,0.329285,
9,4120,4130000,9304,0.182629,0.109231,0.329285,
9,4130,4140000,9327,0.182767,0.109192,0.329285,
9,4140,4150000,9347,0.183016,0.109103,0.329285,
9,4150,4160000,9372,0.183134,0.109087,0.329285,
9,4160,4170000,9393,0.183342,0.109036,0.329285,
9,4170,4180000,9413,0.183516,0.108989,0.329285,
9,4180,4190000,9437,0.183718,0.108920,0.329285,
9,4190,4200000,9465,0.183878,0.108873,0.329285,
9,4200,4210000,9492,0.184020,0.108845,0.329285,
9,4210,4220000,9522,0.184116,0.108853,0.329285,
9,4220,4230000,9547,0.184211,0.108847,0.329285,
9,4230,4240000,9569,0.184353,0.108828,0.329285,
9,4240,4250000,9590,0.184522,0.108791,0.329285,
9,4250,4260000,9608,0.184746,0.108713,0.329285,
9,4260,4270000,9632,0.184918,0.108671,0.329285,
9,4270,4280000,9653,0.185092,0.108614,0.329285,
9,4280,4290000,9675,0.185382,0.108499,0.329285,
9,4290,4300000,9695,0.185545,0.108486,0.329285,
9,4300,4310000,9720,0.185792,0.108398,0.329285,
9,4310,4320000,9746,0.185874,0.108409,0.329285,
9,4320,4330000,9771,0.185998,0.108392,0.329285,
9,4330,4340000,9795,0.186134,0.108362,0.329285,
9,4340,4350000,9816,0.186230,0.108366,0.329285,
9,4350,4360000,9836,0.186359,0.108361,0.329285,
9,4360,4370000,9861,0.186489,0.108331,0.329285,
9,4370,4380000,9888,0.186596,0.108319,0.329285,
9,4380,4390000,9908,0.186783,0.108251,0.329285,
9,4390,4400000,9928,0.186930,0.108219,0.329285,
9,4400,4410000,9953,0.187043,0.108204,0.329285,
9,4410,4420000,9976,0.187156,0.108188,0.329285,
9,4420,4430000,9996,0.187386,0.108110,0.329285,
9,4430,4440000,10016,0.187626,0.108018,0.329285,
9,4440,4450000,10037,0.187786,0.107961,0.329285,
9,4450,4460000,10057,0.187960,0.107914,0.329285,
9,4460,4470000,10083,0.188175,0.107835,0.329285,
9,4470,4480000,10105,0.188308,0.107815,0.329285,
9,4480,4490000,10129,0.188463,0.107798,0.329285,
9,4490,4500000,10158,0.188559,0.107796,0.329285,
9,4500,4510000,10187,0.188705,0.107766,0.329285,
9,4510,4520000,10210,0.188814,0.107752,0.329285,
9,4520,4530000,10232,0.188952,0.107714,0.329285,
9,4530,4540000,10256,0.189037,0.107708,0.329285,
9,4540,4550000,10281,0.189150,0.107685,0.329285,
9,4550,4560000,10305,0.189230,0.107675,0.329285,
9,4560,4570000,10328,0.189398,0.107635,0.329285,
9,4570,4580000,10351,0.189589,0.107564,0.329285,
9,4580,4590000,10374,0.189720,0.107541,0.329285,
9,4590,4600000,10395,0.189851,0.107512,0.329285,
9,4600,4610000,10419,0.190040,0.107446,0.329285,
9,4610,4620000,10441,0.190200,0.107424,0.329285,
9,4620,4630000,10463,0.190364,0.107378,0.329285,
9,4630,4640000,10488,0.190498,0.107362,0.329285,
9,4640,4650000,10508,0.190636,0.107316,0.329285,
9,4650,4660000,10527,0.190914,0.107179,0.329285,
9,4660,4670000,10552,0.191090,0.107104,0.329285,
9,4670,4680000,10577,0.191184,0.107099,0.329285,
9,4680,4690000,10604,0.191324,0.107060,0.329285,
9,4690,4700000,10627,0.191453,0.107038,0.329285,
9,4700,4710000,10655,0.191606,0.107007,0.329285,
9,4710,4720000,10681,0.191792,0.106959,0.329285,
9,4720,4730000,10709,0.191914,0.106930,0.329285,
9,4730,4740000,10729,0.192085,0.106874,0.329285,
9,4740,4750000,10754,0.192287,0.106788,0.329285,
9,4750,4760000,10779,0.192420,0.106763,0.329285,
9,4760,4770000,10800,0.192636,0.106667,0.329285,
9,4770,4780000,10823,0.192833,0.106596,0.329285,
9,4780,4790000,10844,0.193024,0.106530,0.329285,
9,4790,4800000,10868,0.193136,0.106520,0.329285,
9,4800,4810000,10889,0.193313,0.106460,0.329285,
9,4810,4820000,10913,0.193489,0.106391,0.329285,
9,4820,4830000,10938,0.193615,0.106351,0.329285,
9,4830,4840000,10962,0.193771,0.106321,0.329285,
9,4840,4850000,10984,0.193941,0.106266,0.329285,
9,4850,4860000,11005,0.194082,0.106206,0.329285,
9,4860,4870000,11032,0.194184,0.106192,0.329285,
9,4870,4880000,11054,0.194379,0.106110,0.329285,
9,4880,4890000,11081,0.194483,0.106086,0.329285,
9,4890,4900000,11109,0.194595,0.106060,0.329285,
9,4900,4910000,11136,0.194737,0.106012,0.329285,
9,4910,4920000,11158,0.194922,0.105967,0.329285,
9,4920,4930000,11183,0.195007,0.105952,0.329285,
9,4930,4940000,11209,0.195180,0.105879,0.329285,
9,4940,4950000,11234,0.195370,0.105785,0.329285,
9,4950,4960000,11262,0.195569,0.105694,0.329285,
9,4960,4970000,11286,0.195684,0.105677,0.329285,
9,4970,4980000,11312,0.195789,0.105660,0.329285,
9,4980,4990000,11334,0.195931,0.105610,0.329285,
9,4990,5000000,11360,0.196051,0.105580,0.329285,
9,5000,5010000,11385,0.196195,0.105544,0.329285,
9,5010,5020000,11415,0.196348,0.105492,0.329285,
9,5020,5030000,11440,0.196499,0.105454,0.329285,
9,5030,5040000,11465,0.196545,0.105474,0.329285,
9,5040,5050000,11490,0.196607,0.105480,0.329285,
9,5050,5060000,11511,0.196646,0.105498,0.329285,
