trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
10,0,10000,16,0.077421,0.097516,0.281247,
10,10,20000,38,0.077776,0.097766,0.281247,
10,20,30000,58,0.078194,0.098048,0.281247,
10,30,40000,80,0.078519,0.098296,0.281247,
10,40,50000,97,0.078890,0.098544,0.281247,
10,50,60000,117,0.079225,0.098809,0.281247,
10,60,70000,139,0.079595,0.099058,0.281247,
10,70,80000,157,0.079967,0.099325,0.285365,
10,80,90000,182,0.080302,0.099543,0.285365,
10,90,100000,201,0.080711,0.099807,0.285365,
10,100,110000,224,0.081125,0.100065,0.285365,
10,110,120000,241,0.081523,0.100303,0.285365,
10,120,130000,267,0.081747,0.100479,0.285365,
10,130,140000,290,0.082145,0.100734,0.285365,
10,140,150000,315,0.082600,0.101002,0.285365,
10,150,160000,340,0.082993,0.101239,0.285365,
10,160,170000,366,0.083372,0.101463,0.285365,
10,170,180000,391,0.083733,0.101695,0.285365,
10,180,190000,410,0.084129,0.101938,0.291329,
10,190,200000,432,0.084417,0.102133,0.291329,
10,200,210000,460,0.084775,0.102315,0.291329,
10,210,220000,481,0.085182,0.102556,0.291329,
10,220,230000,505,0.085478,0.102752,0.291329,
10,230,240000,529,0.085860,0.102961,0.291329,
10,240,250000,552,0.086225,0.103172,0.291329,
10,250,260000,580,0.086592,0.103381,0.291329,
10,260,270000,600,0.087003,0.103621,0.291329,
10,270,280000,624,0.087347,0.103814,0.291329,
10,280,290000,648,0.087782,0.104042,0.291329,
10,290,300000,667,0.088158,0.104273,0.291329,
10,300,310000,689,0.088448,0.104437,0.291329,
10,310,320000,712,0.088769,0.104616,0.291329,
10,320,330000,739,0.089092,0.104827,0.291329,
10,330,340000,758,0.089404,0.105015,0.291329,
10,340,350000,779,0.089728,0.105206,0.291329,
10,350,360000,803,0.090080,0.105406,0.291329,
10,360,370000,824,0.090441,0.105605,0.291329,
10,370,380000,846,0.090792,0.105787,0.291329,
10,380,390000,874,0.091130,0.105994,0.366204,
10,390,400000,894,0.091505,0.106162,0.366204,
10,400,410000,916,0.091928,0.106358,0.366204,
10,410,420000,937,0.092250,0.106534,0.366204,
10,420,430000,956,0.092647,0.106744,0.366204,
10,430,440000,976,0.093020,0.106935,0.366204,
10,440,450000,997,0.093332,0.107100,0.366204,
10,450,460000,1017,0.093667,0.107278,0.366204,
10,460,470000,1040,0.094067,0.107443,0.366204,
10,470,480000,1064,0.094350,0.107594,0.366204,
10,480,490000,1085,0.094679,0.107752,0.366204,
10,490,500000,1109,0.094974,0.107860,0.366204,
10,500,510000,1129,0.095394,0.108045,0.366204,
10,510,520000,1147,0.095765,0.108197,0.366204,
10,520,530000,1165,0.096134,0.108351,0.366204,
10,530,540000,1192,0.096448,0.108482,0.366204,
10,540,550000,1215,0.096753,0.108640,0.366204,
10,550,560000,1238,0.097030,0.108816,0.366204,
10,560,570000,1258,0.097384,0.108955,0.366204,
10,570,580000,1279,0.097741,0.109114,0.366204,
10,580,590000,1301,0.098056,0.109241,0.366204,
10,590,600000,1321,0.098408,0.109406,0.366204,
10,600,610000,1342,0.098797,0.109544,0.366204,
10,610,620000,1361,0.099103,0.109686,0.366204,
10,620,630000,1380,0.099535,0.109855,0.366204,
10,630,640000,1405,0.099873,0.110005,0.366204,
10,640,650000,1423,0.100177,0.110130,0.366204,
10,650,660000,1443,0.100480,0.110285,0.366204,
10,660,670000,1461,0.100889,0.110427,0.366204,
10,670,680000,1481,0.101274,0.110552,0.366204,
10,680,690000,1501,0.101692,0.110692,0.366204,
10,690,700000,1521,0.102026,0.110815,0.366204,
10,700,710000,1543,0.102313,0.110929,0.366204,
10,710,720000,1567,0.102635,0.111037,0.366204,
10,720,730000,1590,0.103009,0.111187,0.366204,
10,730,740000,1608,0.103323,0.111321,0.366204,
10,740,750000,1634,0.103687,0.111450,0.366204,
10,750,760000,1655,0.104065,0.111586,0.366204,
10,760,770000,1674,0.104379,0.111713,0.366204,
10,770,780000,1694,0.104733,0.111859,0.366204,
10,780,790000,1720,0.105018,0.111976,0.366204,
10,790,800000,1744,0.105383,0.112087,0.366204,
10,800,810000,1765,0.105637,0.112183,0.366204,
10,810,820000,1783,0.106004,0.112309,0.366204,
10,820,830000,1805,0.106290,0.112409,0.366204,
10,830,840000,1826,0.106625,0.112518,0.366204,
10,840,850000,1846,0.106996,0.112648,0.366204,
10,850,860000,1866,0.107283,0.112755,0.366204,
10,860,870000,1884,0.107543,0.112875,0.366204,
10,870,880000,1903,0.107816,0.112999,0.366204,
10,880,890000,1929,0.108127,0.113117,0.366204,
10,890,900000,1948,0.108472,0.113225,0.366204,
10,900,910000,1969,0.108813,0.113347,0.366204,
10,910,920000,1988,0.109066,0.113440,0.366204,
10,920,930000,2012,0.109305,0.113543,0.366204,
10,930,940000,2033,0.109523,0.113648,0.366204,
10,940,950000,2053,0.109833,0.113734,0.366204,
10,950,960000,2077,0.110094,0.113833,0.366204,
10,960,970000,2097,0.110365,0.113936,0.366204,
10,970,980000,2116,0.110712,0.114017,0.366204,
10,980,990000,2137,0.111060,0.114120,0.366204,
10,990,1000000,2157,0.111393,0.114214,0.366204,
10,1000,1010000,2181,0.111644,0.114304,0.366204,
10,1010,1020000,2199,0.111977,0.114390,0.366204,
10,1020,1030000,2221,0.112358,0.114489,0.366204,
10,1030,1040000,2238,0.112710,0.114584,0.366204,
10,1040,1050000,2268,0.112939,0.114695,0.366204,
10,1050,1060000,2291,0.113181,0.114785,0.366204,
10,1060,1070000,2315,0.113456,0.114885,0.366204,
10,1070,1080000,2334,0.113636,0.114984,0.366204,
10,1080,1090000,2351,0.114048,0.115078,0.366204,
10,1090,1100000,2374,0.114358,0.115184,0.366204,
10,1100,1110000,2395,0.114646,0.115271,0.366204,
10,1110,1120000,2417,0.115009,0.115386,0.366204,
10,1120,1130000,2438,0.115329,0.115488,0.366204,
10,1130,1140000,2461,0.115515,0.115570,0.366204,
10,1140,1150000,2484,0.115907,0.115674,0.366204,
10,1150,1160000,2505,0.116125,0.115759,0.366204,
10,1160,1170000,2528,0.116444,0.115836,0.366204,
10,1170,1180000,2549,0.116779,0.115913,0.366204,
10,1180,1190000,2570,0.117045,0.116003,0.366204,
10,1190,1200000,2588,0.117360,0.116093,0.366204,
10,1200,1210000,2606,0.117725,0.116182,0.366204,
10,1210,1220000,2633,0.118058,0.116251,0.366204,
10,1220,1230000,2654,0.118342,0.116310,0.366204,
10,1230,1240000,2683,0.118594,0.116392,0.366204,
10,1240,1250000,2705,0.118930,0.116481,0.366204,
10,1250,1260000,2723,0.119295,0.116554,0.366204,
10,1260,1270000,2742,0.119600,0.116626,0.366204,
10,1270,1280000,2764,0.119884,0.116709,0.366204,
10,1280,1290000,2788,0.120126,0.116782,0.366204,
10,1290,1300000,2815,0.120441,0.116878,0.366204,
10,1300,1310000,2838,0.120686,0.116939,0.366204,
10,1310,1320000,2862,0.120978,0.116991,0.366204,
10,1320,1330000,2881,0.121302,0.117062,0.366204,
10,1330,1340000,2902,0.121633,0.117148,0.366204,
10,1340,1350000,2928,0.121960,0.117221,0.366204,
10,1350,1360000,2957,0.122244,0.117297,0.366204,
10,1360,1370000,2980,0.122574,0.117361,0.366204,
10,1370,1380000,3002,0.122900,0.117440,0.366204,
10,1380,1390000,3022,0.123186,0.117506,0.366204,
10,1390,1400000,3042,0.123482,0.117573,0.366204,
10,1400,1410000,3065,0.123717,0.117636,0.366204,
10,1410,1420000,3085,0.123974,0.117704,0.366204,
10,1420,1430000,3105,0.124252,0.117775,0.366204,
10,1430,1440000,3129,0.124525,0.117832,0.366204,
10,1440,1450000,3150,0.124844,0.117883,0.366204,
10,1450,1460000,3168,0.125129,0.117954,0.366204,
10,1460,1470000,3195,0.125367,0.118025,0.366204,
10,1470,1480000,3212,0.125662,0.118076,0.366204,
10,1480,1490000,3230,0.125924,0.118131,0.366204,
10,1490,1500000,3250,0.126226,0.118195,0.366204,
10,1500,1510000,3273,0.126517,0.118254,0.366204,
10,1510,1520000,3302,0.126789,0.118306,0.366204,
10,1520,1530000,3324,0.126987,0.118363,0.366204,
10,1530,1540000,3348,0.127270,0.118424,0.366204,
10,1540,1550000,3368,0.127564,0.118475,0.366204,
10,1550,1560000,3386,0.127930,0.118527,0.366204,
10,1560,1570000,3411,0.128277,0.118576,0.366204,
10,1570,1580000,3429,0.128513,0.118634,0.366204,
10,1580,1590000,3448,0.128790,0.118670,0.366204,
10,1590,1600000,3466,0.128974,0.118720,0.366204,
10,1600,1610000,3489,0.129138,0.118772,0.366204,
10,1610,1620000,3507,0.129455,0.118802,0.366204,
10,1620,1630000,3529,0.129686,0.118872,0.371691,
10,1630,1640000,3550,0.129999,0.118938,0.371691,
10,1640,1650000,3569,0.130181,0.118981,0.371691,
10,1650,1660000,3590,0.130543,0.119022,0.371691,
10,1660,1670000,3613,0.130814,0.119070,0.371691,
10,1670,1680000,3642,0.131103,0.119124,0.371691,
10,1680,1690000,3666,0.131299,0.119168,0.371691,
10,1690,1700000,3689,0.131591,0.119209,0.371691,
10,1700,1710000,3707,0.131913,0.119255,0.371691,
10,1710,1720000,3728,0.132186,0.119309,0.371691,
10,1720,1730000,3749,0.132465,0.119367,0.371691,
10,1730,1740000,3769,0.132679,0.119409,0.371691,
10,1740,1750000,3791,0.132875,0.119453,0.371691,
10,1750,1760000,3811,0.133165,0.119494,0.371691,
10,1760,1770000,3829,0.133522,0.119512,0.371691,
10,1770,1780000,3849,0.133811,0.119561,0.371691,
10,1780,1790000,3872,0.134076,0.119602,0.371691,
10,1790,1800000,3896,0.134451,0.119613,0.371691,
10,1800,1810000,3916,0.134735,0.119643,0.371691,
10,1810,1820000,3934,0.134995,0.119678,0.371691,
10,1820,1830000,3953,0.135270,0.119712,0.371691,
10,1830,1840000,3972,0.135523,0.119754,0.371691,
10,1840,1850000,3994,0.135717,0.119806,0.371691,
10,1850,1860000,4015,0.135963,0.119822,0.371691,
10,1860,1870000,4036,0.136148,0.119856,0.371691,
10,1870,1880000,4059,0.136369,0.119892,0.371691,
10,1880,1890000,4076,0.136684,0.119913,0.371691,
10,1890,1900000,4095,0.136972,0.119952,0.371691,
10,1900,1910000,4117,0.137164,0.119992,0.371691,
10,1910,1920000,4143,0.137525,0.119999,0.371691,
10,1920,1930000,4164,0.137906,0.120001,0.371691,
10,1930,1940000,4185,0.138155,0.120045,0.371691,
10,1940,1950000,4203,0.138391,0.120061,0.371691,
10,1950,1960000,4223,0.138650,0.120090,0.371691,
10,1960,1970000,4244,0.138882,0.120120,0.371691,
10,1970,1980000,4262,0.139168,0.120156,0.371691,
10,1980,1990000,4287,0.139476,0.120177,0.371691,
10,1990,2000000,4316,0.139782,0.120185,0.371691,
10,2000,2010000,4335,0.140143,0.120187,0.371691,
10,2010,2020000,4360,0.140385,0.120203,0.371691,
10,2020,2030000,4379,0.140680,0.120231,0.371691,
10,2030,2040000,4398,0.141002,0.120245,0.371691,
10,2040,2050000,4421,0.141126,0.120270,0.371691,
10,2050,2060000,4440,0.141368,0.120311,0.371691,
10,2060,2070000,4459,0.141713,0.120315,0.371691,
10,2070,2080000,4478,0.141958,0.120335,0.371691,
10,2080,2090000,4502,0.142178,0.120365,0.371691,
10,2090,2100000,4522,0.142425,0.120398,0.371691,
10,2100,2110000,4544,0.142660,0.120415,0.371691,
10,2110,2120000,4564,0.142935,0.120451,0.371691,
10,2120,2130000,4584,0.143239,0.120459,0.371691,
10,2130,2140000,4605,0.143501,0.120490,0.371691,
10,2140,2150000,4627,0.143798,0.120511,0.371691,
10,2150,2160000,4645,0.144089,0.120534,0.371691,
10,2160,2170000,4665,0.144433,0.120510,0.371691,
10,2170,2180000,4684,0.144722,0.120536,0.371691,
10,2180,2190000,4709,0.145032,0.120543,0.371691,
10,2190,2200000,4727,0.145233,0.120572,0.371691,
10,2200,2210000,4752,0.145464,0.120583,0.371691,
10,2210,2220000,4771,0.145755,0.120587,0.371691,
10,2220,2230000,4795,0.146007,0.120592,0.371691,
10,2230,2240000,4818,0.146223,0.120598,0.371691,
10,2240,2250000,4844,0.146488,0.120589,0.371691,
10,2250,2260000,4866,0.146808,0.120575,0.371691,
10,2260,2270000,4889,0.147010,0.120594,0.371691,
10,2270,2280000,4909,0.147261,0.120578,0.371691,
10,2280,2290000,4928,0.147528,0.120574,0.371691,
10,2290,2300000,4948,0.147831,0.120568,0.371691,
10,2300,2310000,4970,0.148088,0.120576,0.371691,
10,2310,2320000,4998,0.148245,0.120610,0.371691,
10,2320,2330000,5022,0.148415,0.120625,0.371691,
10,2330,2340000,5048,0.148659,0.120638,0.371691,
10,2340,2350000,5070,0.148887,0.120650,0.371691,
10,2350,2360000,5093,0.149139,0.120658,0.371691,
10,2360,2370000,5117,0.149499,0.120625,0.371691,
10,2370,2380000,5139,0.149708,0.120639,0.371691,
10,2380,2390000,5162,0.149992,0.120657,0.371691,
10,2390,2400000,5185,0.150291,0.120653,0.371691,
10,2400,2410000,5205,0.150475,0.120651,0.371691,
10,2410,2420000,5226,0.150699,0.120652,0.371691,
10,2420,2430000,5246,0.150953,0.120663,0.371691,
10,2430,2440000,5266,0.151191,0.120650,0.371691,
10,2440,2450000,5289,0.151417,0.120656,0.371691,
10,2450,2460000,5310,0.151656,0.120648,0.371691,
10,2460,2470000,5329,0.151961,0.120641,0.371691,
10,2470,2480000,5350,0.152117,0.120651,0.371691,
10,2480,2490000,5376,0.152340,0.120648,0.371691,
10,2490,2500000,5400,0.152574,0.120664,0.371691,
10,2500,2510000,5425,0.152793,0.120659,0.371691,
